Date,Value,ChangePercentMonth,ChangePercentYear
2008-04,213.528,0.008668,0.039815
2008-05,214.823,0.006065,0.039369
2008-06,216.632,0.008421,0.041755
2008-07,218.815,0.010077,0.050218
2008-08,219.964,0.005251,0.056001
2008-09,219.086,-0.003992,0.053719
2008-10,218.783,-0.001383,0.049369
2008-11,216.573,-0.010101,0.036552
2008-12,212.425,-0.019153,0.010696
2009-01,210.228,-0.010342,0.000914
2009-02,211.143,0.004352,0.000298
2009-03,212.193,0.004973,0.002362
2009-04,212.709,0.002432,-0.003836
2009-05,213.24,0.002496,-0.007369
2009-06,213.856,0.002889,-0.012814
2009-07,215.693,0.00859,-0.014268
2009-08,215.351,-0.001586,-0.020972
2009-09,215.834,0.002243,-0.014843
2009-10,215.969,0.000625,-0.012862
2009-11,216.177,0.000963,-0.001828
2009-12,216.33,0.000708,0.018383
2010-01,215.949,-0.001761,0.027213
2010-02,216.687,0.003417,0.026257
2010-03,216.741,0.000249,0.021433
2010-04,217.631,0.004106,0.02314
2010-05,218.009,0.001737,0.022364
2010-06,218.178,0.000775,0.02021
2010-07,217.965,-0.000976,0.010533
2010-08,218.011,0.000211,0.012352
2010-09,218.312,0.001381,0.011481
2010-10,218.439,0.000582,0.011437
2010-11,218.711,0.001245,0.011722
2010-12,218.803,0.000421,0.011432
2011-01,219.179,0.001718,0.014957
2011-02,220.223,0.004763,0.016318
2011-03,221.309,0.004931,0.021076
2011-04,223.467,0.009751,0.026816
2011-05,224.906,0.006439,0.031636
2011-06,225.964,0.004704,0.035686
2011-07,225.722,-0.001071,0.035588
2011-08,225.922,0.000886,0.036287
2011-09,226.545,0.002758,0.037712
2011-10,226.889,0.001518,0.038684
2011-11,226.421,-0.002063,0.035252
2011-12,226.23,-0.000844,0.033944
2012-01,225.672,-0.002467,0.029624
2012-02,226.665,0.0044,0.029252
2012-03,227.663,0.004403,0.028711
2012-04,229.392,0.007595,0.026514
2012-05,230.085,0.003021,0.023027
2012-06,229.815,-0.001173,0.017043
2012-07,229.478,-0.001466,0.01664
2012-08,229.104,-0.00163,0.014085
2012-09,230.379,0.005565,0.016924
2012-10,231.407,0.004462,0.019913
2012-11,231.317,-0.000389,0.021623
2012-12,230.221,-0.004738,0.017641
2013-01,229.601,-0.002693,0.01741
2013-02,230.28,0.002957,0.015949
2013-03,232.166,0.00819,0.019779
2013-04,232.773,0.002615,0.014739
2013-05,232.531,-0.00104,0.010631
2013-06,232.945,0.00178,0.01362
2013-07,233.504,0.0024,0.017544
2013-08,233.596,0.000394,0.019607
2013-09,233.877,0.001203,0.015184
2013-10,234.149,0.001163,0.011849
2013-11,233.546,-0.002575,0.009636
2013-12,233.069,-0.002042,0.012371
2014-01,233.049,-8.6e-05,0.015017
2014-02,233.916,0.00372,0.015789
2014-03,234.781,0.003698,0.011263
2014-04,236.293,0.00644,0.015122
2014-05,237.072,0.003297,0.019529
2014-06,237.9,0.003493,0.021271
2014-07,238.343,0.001862,0.020723
2014-08,238.25,-0.00039,0.019923
2014-09,237.852,-0.001671,0.016996
2014-10,238.031,0.000753,0.016579
2014-11,237.433,-0.002512,0.016643
2014-12,236.151,-0.005399,0.013224
2015-01,234.812,-0.00567,0.007565
2015-02,233.707,-0.004706,-0.000893
2015-03,234.722,0.004343,-0.000251
2015-04,236.119,0.005952,-0.000736
2015-05,236.599,0.002033,-0.001995
2015-06,237.805,0.005097,-0.000399
2015-07,238.638,0.003503,0.001238
2015-08,238.654,6.7e-05,0.001696
2015-09,238.316,-0.001416,0.001951
2015-10,237.945,-0.001557,-0.000361
2015-11,237.838,-0.00045,0.001706
2015-12,237.336,-0.002111,0.005018
2016-01,236.525,-0.003417,0.007295
2016-02,236.916,0.001653,0.013731
2016-03,237.111,0.000823,0.010178
2016-04,238.132,0.004306,0.008525
2016-05,239.261,0.004741,0.011251
2016-06,240.229,0.004046,0.010193
2016-07,241.018,0.003284,0.009973
2016-08,240.628,-0.001618,0.008271
2016-09,240.849,0.000918,0.010629
2016-10,241.428,0.002404,0.014638
2016-11,241.729,0.001247,0.01636
2016-12,241.353,-0.001555,0.016925
2017-01,241.432,0.000327,0.020746
2017-02,242.839,0.005828,0.025
2017-03,243.603,0.003146,0.02738
2017-04,243.801,0.000813,0.023806
2017-05,244.524,0.002966,0.021997
2017-06,244.733,0.000855,0.018749
2017-07,244.955,0.000907,0.016335
2017-08,244.786,-0.00069,0.01728
2017-09,245.519,0.002994,0.01939
2017-10,246.819,0.005295,0.02233
2017-11,246.663,-0.000632,0.020411
2017-12,246.669,2.4e-05,0.022026
2018-01,246.524,-0.000588,0.021091
2018-02,247.867,0.005448,0.020705
2018-03,248.991,0.004535,0.022118
2018-04,249.554,0.002261,0.023597
2018-05,250.546,0.003975,0.024627
2018-06,251.588,0.004159,0.02801
2018-07,251.989,0.001594,0.028715
2018-08,252.006,6.7e-05,0.029495
2018-09,252.146,0.000556,0.026992
2018-10,252.439,0.001162,0.02277
2018-11,252.885,0.001767,0.025225
2018-12,252.038,-0.003349,0.021766
2019-01,251.233,-0.003194,0.019102
2019-02,251.712,0.001907,0.015512
2019-03,252.776,0.004227,0.015201
2019-04,254.202,0.005641,0.018625
2019-05,255.548,0.005295,0.019964
2019-06,256.092,0.002129,0.017902
2019-07,256.143,0.000199,0.016485
2019-08,256.571,0.001671,0.018115
2019-09,256.558,-5.1e-05,0.017498
2019-10,256.759,0.000783,0.017113
2019-11,257.346,0.002286,0.01764
2019-12,257.208,-0.000536,0.020513
2020-01,256.974,-0.00091,0.022851
2020-02,257.971,0.00388,0.024866
2020-03,258.678,0.002741,0.023349
2020-04,258.115,-0.002176,0.015393
2020-05,256.389,-0.006687,0.003291
2020-06,256.394,2e-05,0.001179
2020-07,257.797,0.005472,0.006457
2020-08,259.101,0.005058,0.009861
2020-09,259.918,0.003153,0.013096
2020-10,260.28,0.001393,0.013713
2020-11,260.388,0.000415,0.011821
2020-12,260.229,-0.000611,0.011745
2021-01,260.474,0.000941,0.01362
2021-02,261.582,0.004254,0.013998
2021-03,263.014,0.005474,0.016762
2021-04,264.877,0.007083,0.026198
2021-05,267.054,0.008219,0.041597
2021-06,269.195,0.008017,0.049927
2021-07,271.696,0.009291,0.053915
2021-08,273.003,0.004811,0.053655
2021-09,273.567,0.002066,0.052513
2021-10,274.31,0.002716,0.053903
2021-11,276.589,0.008308,0.062219
2021-12,277.948,0.004913,0.06809
2022-01,278.802,0.003073,0.070364
2022-02,281.148,0.008415,0.074799
2022-03,283.716,0.009134,0.078711
2022-04,287.504,0.013351,0.085425
